candidate_name	family	module_variant	region_mode	top_window_k	beta_region	beta_repeat	beta_hairpin	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.0	1.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.0	1.0	100	55382	283	10	0.1	0.0353356890459364	0.5109963526055397	19.569611307420498	1.195583951483208e-10
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.0	1.0	200	55382	283	16	0.08	0.05653710247349823	1.0219927052110793	15.655689045936397	1.029793422698481e-14
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.0	1.0	500	55382	283	32	0.064	0.11307420494699646	2.5549817630276985	12.524551236749117	3.092733955300095e-25
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.0	1.0	1000	55382	283	40	0.04	0.1413427561837456	5.109963526055397	7.827844522968198	1.0670861568214667e-23
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	100	55382	283	10	0.1	0.0353356890459364	0.5109963526055397	19.569611307420498	1.195583951483208e-10
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	200	55382	283	16	0.08	0.05653710247349823	1.0219927052110793	15.655689045936397	1.029793422698481e-14
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	500	55382	283	32	0.064	0.11307420494699646	2.5549817630276985	12.524551236749117	3.092733955300095e-25
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	1000	55382	283	40	0.04	0.1413427561837456	5.109963526055397	7.827844522968198	1.0670861568214667e-23
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	100	55382	283	10	0.1	0.0353356890459364	0.5109963526055397	19.569611307420498	1.195583951483208e-10
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	200	55382	283	16	0.08	0.05653710247349823	1.0219927052110793	15.655689045936397	1.029793422698481e-14
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	500	55382	283	32	0.064	0.11307420494699646	2.5549817630276985	12.524551236749117	3.092733955300095e-25
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.0__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.0	1.0	1000	55382	283	40	0.04	0.1413427561837456	5.109963526055397	7.827844522968198	1.0670861568214667e-23
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.0	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.0	100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.0	200	55382	283	11	0.055	0.038869257950530034	1.0219927052110793	10.763286219081273	8.438813864819562e-09
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.0	500	55382	283	34	0.068	0.12014134275618374	2.5549817630276985	13.307335689045937	1.2605586678409563e-27
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.0	1000	55382	283	55	0.055	0.19434628975265017	5.109963526055397	10.763286219081271	1.2455433101785956e-39
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.0	100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.0	200	55382	283	14	0.07	0.04946996466431095	1.0219927052110793	13.698727915194347	3.030117683160773e-12
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.0	500	55382	283	34	0.068	0.12014134275618374	2.5549817630276985	13.307335689045937	1.2605586678409563e-27
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.0	1000	55382	283	57	0.057	0.20141342756183744	5.109963526055397	11.154678445229681	6.121945765508785e-42
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	200	55382	283	6	0.03	0.02120141342756184	1.0219927052110793	5.8708833922261485	0.0006083877960392694
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	500	55382	283	11	0.022	0.038869257950530034	2.5549817630276985	4.305314487632509	6.207280538994068e-05
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	1000	55382	283	28	0.028	0.0989399293286219	5.109963526055397	5.479491166077739	4.97255620884486e-13
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	200	55382	283	8	0.04	0.028268551236749116	1.0219927052110793	7.827844522968198	9.952377730381755e-06
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	500	55382	283	25	0.05	0.08833922261484099	2.5549817630276985	9.784805653710247	2.129910080438322e-17
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.0	1000	55382	283	47	0.047	0.16607773851590105	5.109963526055397	9.197717314487633	8.152450262027425e-31
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.1	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.1	100	55382	283	11	0.11	0.038869257950530034	0.5109963526055397	21.526572438162546	4.83495224558111e-12
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.1	200	55382	283	18	0.09	0.0636042402826855	1.0219927052110793	17.612650176678446	2.650852850051835e-17
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.1	500	55382	283	41	0.082	0.14487632508833923	2.5549817630276985	16.047081272084807	1.8782865427912702e-36
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.1	1000	55382	283	67	0.067	0.23674911660777384	5.109963526055397	13.111639575971731	4.649613400985342e-54
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.1	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.1	100	55382	283	11	0.11	0.038869257950530034	0.5109963526055397	21.526572438162546	4.83495224558111e-12
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.1	200	55382	283	19	0.095	0.06713780918727916	1.0219927052110793	18.591130742049472	1.221821646646992e-18
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.1	500	55382	283	44	0.088	0.15547703180212014	2.5549817630276985	17.221257950530035	1.939983788697056e-40
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.1	1000	55382	283	74	0.074	0.26148409893992935	5.109963526055397	14.481512367491167	4.448034084658525e-63
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	50	55382	283	7	0.14	0.024734982332155476	0.25549817630276983	27.397455830388694	6.9916913351453846e-09
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	100	55382	283	14	0.14	0.04946996466431095	0.5109963526055397	27.397455830388694	1.7873654364556995e-16
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	200	55382	283	25	0.125	0.08833922261484099	1.0219927052110793	24.46201413427562	3.565757392670656e-27
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	500	55382	283	45	0.09	0.15901060070671377	2.5549817630276985	17.612650176678446	8.587058446413833e-42
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	1000	55382	283	54	0.054	0.19081272084805653	5.109963526055397	10.567590106007067	1.7155809171456123e-38
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	50	55382	283	4	0.08	0.014134275618374558	0.25549817630276983	15.655689045936397	0.00012775212668203554
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	100	55382	283	9	0.09	0.03180212014134275	0.5109963526055397	17.612650176678446	2.6505690114300292e-09
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	200	55382	283	21	0.105	0.07420494699646643	1.0219927052110793	20.54809187279152	2.171227931198696e-21
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	500	55382	283	41	0.082	0.14487632508833923	2.5549817630276985	16.047081272084807	1.8782865427912702e-36
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	10	0.1	0.1	0.1	1000	55382	283	61	0.061	0.21554770318021202	5.109963526055397	11.937462897526501	1.1269810587246224e-46
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.25	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.25	100	55382	283	9	0.09	0.03180212014134275	0.5109963526055397	17.612650176678446	2.6505690114300292e-09
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.25	200	55382	283	26	0.13	0.09187279151943463	1.0219927052110793	25.440494699646646	1.1256751719621933e-28
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.25	500	55382	283	44	0.088	0.15547703180212014	2.5549817630276985	17.221257950530035	1.939983788697056e-40
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	10	0.1	0.1	0.25	1000	55382	283	63	0.063	0.2226148409893993	5.109963526055397	12.328855123674911	4.238514994271603e-49
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.25	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.25	100	55382	283	12	0.12	0.04240282685512368	0.5109963526055397	23.483533568904594	1.7670003999813045e-13
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.25	200	55382	283	25	0.125	0.08833922261484099	1.0219927052110793	24.46201413427562	3.565757392670656e-27
rbp_trace_v2_score_all_context__k_10__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	10	0.1	0.1	0.25	500	55382	283	44	0.088	0.15547703180212014	2.5549817630276985	17.221257950530035	1.939983788697056e-40
